elapsed_seconds,interval_throughput,interval_latency_mean_us,interval_latency_p50_us,interval_latency_p95_us,interval_latency_p99_us,interval_std_dev_us
206.00,304900,0.00,0,0,0,0.00
207.00,321400,0.00,0,0,0,0.00
208.00,311500,0.00,0,0,0,0.00
209.00,285100,0.00,0,0,0,0.00
210.00,314400,0.00,0,0,0,0.00
211.00,323100,0.00,0,0,0,0.00
212.00,311400,0.00,0,0,0,0.00
213.00,290400,0.00,0,0,0,0.00
214.00,315300,0.00,0,0,0,0.00
215.00,315200,0.00,0,0,0,0.00
216.00,321600,0.00,0,0,0,0.00
217.00,297600,0.00,0,0,0,0.00
218.00,307400,0.00,0,0,0,0.00
219.00,316900,0.00,0,0,0,0.00
220.00,316900,0.00,0,0,0,0.00
221.00,306200,0.00,0,0,0,0.00
222.00,297200,0.00,0,0,0,0.00
223.00,322500,0.00,0,0,0,0.00
224.00,335200,0.00,0,0,0,0.00
225.00,285700,0.00,0,0,0,0.00
226.00,302000,0.00,0,0,0,0.00
227.00,315900,0.00,0,0,0,0.00
228.00,329100,0.00,0,0,0,0.00
229.00,279600,0.00,0,0,0,0.00
230.00,306100,0.00,0,0,0,0.00
231.00,318200,0.00,0,0,0,0.00
232.00,317200,0.00,0,0,0,0.00
233.00,290600,0.00,0,0,0,0.00
234.00,309300,0.00,0,0,0,0.00
235.00,310000,0.00,0,0,0,0.00
236.00,323700,0.00,0,0,0,0.00
237.00,297000,0.00,0,0,0,0.00
238.00,297700,0.00,0,0,0,0.00
239.00,315900,0.00,0,0,0,0.00
240.00,315000,0.00,0,0,0,0.00
241.00,295600,0.00,0,0,0,0.00
242.00,296900,0.00,0,0,0,0.00
243.00,316100,0.00,0,0,0,0.00
244.00,325000,0.00,0,0,0,0.00
245.00,296300,0.00,0,0,0,0.00
246.00,295700,0.00,0,0,0,0.00
247.00,321400,0.00,0,0,0,0.00
248.00,318000,0.00,0,0,0,0.00
249.00,310600,0.00,0,0,0,0.00
250.00,294300,0.00,0,0,0,0.00
251.00,309600,0.00,0,0,0,0.00
252.00,319300,0.00,0,0,0,0.00
253.00,308700,0.00,0,0,0,0.00
254.00,297300,0.00,0,0,0,0.00
255.00,317100,0.00,0,0,0,0.00
256.00,307400,0.00,0,0,0,0.00
257.00,309800,0.00,0,0,0,0.00
258.00,289800,0.00,0,0,0,0.00
259.00,319000,0.00,0,0,0,0.00
260.00,308200,0.00,0,0,0,0.00
261.00,312300,0.00,0,0,0,0.00
262.00,294200,0.00,0,0,0,0.00
263.00,310800,0.00,0,0,0,0.00
264.00,308100,0.00,0,0,0,0.00
265.00,311400,0.00,0,0,0,0.00
266.00,295600,0.00,0,0,0,0.00
267.00,302900,0.00,0,0,0,0.00
268.00,316000,0.00,0,0,0,0.00
269.00,321000,0.00,0,0,0,0.00
270.00,269900,0.00,0,0,0,0.00
271.00,299700,0.00,0,0,0,0.00
272.00,312000,0.00,0,0,0,0.00
273.00,326500,0.00,0,0,0,0.00
274.00,292900,0.00,0,0,0,0.00
275.00,302700,0.00,0,0,0,0.00
276.00,314500,0.00,0,0,0,0.00
277.00,316300,0.00,0,0,0,0.00
278.00,302300,0.00,0,0,0,0.00
279.00,299900,0.00,0,0,0,0.00
280.00,315600,0.00,0,0,0,0.00
281.00,317200,0.00,0,0,0,0.00
282.00,309700,0.00,0,0,0,0.00
283.00,298500,0.00,0,0,0,0.00
284.00,317800,0.00,0,0,0,0.00
285.00,315200,0.00,0,0,0,0.00
286.00,313400,0.00,0,0,0,0.00
287.00,310600,0.00,0,0,0,0.00
288.00,301900,0.00,0,0,0,0.00
289.00,321200,0.00,0,0,0,0.00
290.00,312500,0.00,0,0,0,0.00
291.00,303100,0.00,0,0,0,0.00
292.00,309800,0.00,0,0,0,0.00
293.00,316500,0.00,0,0,0,0.00
294.00,314800,0.00,0,0,0,0.00
295.00,312900,0.00,0,0,0,0.00
296.00,306200,0.00,0,0,0,0.00
297.00,309900,0.00,0,0,0,0.00
298.00,315100,0.00,0,0,0,0.00
299.00,318800,0.00,0,0,0,0.00
300.00,292300,0.00,0,0,0,0.00
301.00,313600,0.00,0,0,0,0.00
302.00,316500,0.00,0,0,0,0.00
303.00,323900,0.00,0,0,0,0.00
304.00,292300,0.00,0,0,0,0.00
305.00,317300,0.00,0,0,0,0.00
